step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.154032349796926,0,0.0,0.9094684932153005,0,0.0
10.0,0,0.0,0.0,12.074436346514728,0,0.0,0.9095899038487918,0,0.0
15.0,3,4.0,0.2222222222222222,6.782503715533461,3,4.0,0.42645266198693593,3,4.0
20.0,8,42.0,2.3333333333333335,6.7458668179959655,8,42.0,0.38548493407220513,8,42.0
25.0,4,41.0,1.8636363636363635,5.761693896127863,4,56.0,0.3924378570281376,4,56.0
30.0,6,69.0,3.45,8.243184957724946,6,69.0,0.49436332419883805,6,69.0
35.0,2,41.0,1.7083333333333333,8.466860628275713,2,55.0,0.4299900155973673,2,55.0
40.0,6,63.0,2.52,8.768104546936431,6,63.0,0.5374512310835097,6,63.0
45.0,6,34.0,1.3076923076923077,7.732015834680128,6,34.0,0.5112553763838995,6,34.0
50.0,10,76.0,2.923076923076923,5.935967176279167,10,76.0,0.31700396678871035,10,76.0
55.0,14,138.0,5.3076923076923075,4.131226021902268,14,138.0,0.22893142289481497,14,138.0
60.0,14,191.0,7.958333333333333,2.5274635599802493,14,202.0,0.1545965223448749,14,202.0
65.0,20,271.0,9.033333333333333,4.018666269460058,20,271.0,0.19959748490671345,20,271.0
70.0,16,317.0,10.566666666666666,3.8300210943108683,16,327.0,0.1603170480144097,16,327.0
75.0,20,408.0,10.461538461538462,6.17390149083409,20,408.0,0.3428077168467699,20,408.0
80.0,20,508.0,13.368421052631579,5.243346858241457,20,508.0,0.2729630612536417,20,508.0
85.0,26,622.0,15.170731707317072,3.6729324088842197,26,622.0,0.19557724160930118,26,622.0
90.0,26,749.0,19.710526315789473,2.0638155177359145,26,751.0,0.08541982727379342,26,751.0
95.0,30,895.0,22.375,3.0679293746137457,30,895.0,0.14547617729320664,30,895.0
