step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
450.0,28,432.0,8.0,2.948364543735837,28,2577.0,0.11120131721360958,28,2577.0
455.0,27,310.0,6.2,1.6717146229021957,27,2709.0,0.07376944532450141,27,2709.0
460.0,34,452.0,8.218181818181819,1.5383707795170463,34,2851.0,0.07723289056056694,34,2851.0
465.0,43,646.0,11.745454545454546,0.7564895791220512,43,3046.0,0.022071163446647467,43,3046.0
470.0,49,876.0,13.904761904761905,1.5860723943124442,49,3277.0,0.08637086182556215,49,3277.0
475.0,49,971.0,15.918032786885245,1.3197284113612713,49,3252.0,0.0849991758136591,49,3252.0
480.0,41,954.0,15.639344262295081,2.2812480703956743,41,2934.0,0.08672462448424952,41,2934.0
485.0,36,962.0,15.26984126984127,3.549198575463032,36,2413.0,0.10034761951302397,36,2413.0
490.0,31,959.0,16.25423728813559,4.321169938144124,31,2108.0,0.13987099209156498,31,2108.0
495.0,25,971.0,17.339285714285715,5.5120926093514475,25,1856.0,0.24788063951203737,25,1856.0
500.0,28,1101.0,20.38888888888889,3.6215608977274836,28,1986.0,0.16851912824402757,28,1986.0
505.0,33,1259.0,20.983333333333334,3.2660212055414997,33,2144.0,0.20631260702520848,33,2144.0
510.0,37,1345.0,21.015625,2.654663036995617,37,2277.0,0.18512820098934823,37,2277.0
515.0,46,1556.0,22.55072463768116,2.340369315773973,46,2442.0,0.1052868180349941,46,2442.0
520.0,53,1805.0,24.726027397260275,1.9112249334630023,53,2691.0,0.03583608551660364,53,2691.0
525.0,56,1558.0,21.943661971830984,1.0974672393137845,56,2731.0,0.010859085928559898,56,2731.0
530.0,51,1021.0,14.797101449275363,1.936946760999026,51,2562.0,0.07051532662077849,51,2562.0
535.0,46,874.0,12.666666666666666,2.173459539515832,46,2663.0,0.05408125116125879,46,2663.0
540.0,46,1044.0,16.3125,1.377514706614616,46,2885.0,0.04699884474482909,46,2885.0
545.0,46,1235.0,18.16176470588235,1.6465990368832646,46,2911.0,0.08588766835973631,46,2911.0
550.0,42,1405.0,21.28787878787879,2.2859324400778025,42,2760.0,0.10326414982083007,42,2760.0
555.0,39,1583.0,23.279411764705884,3.3647537688239124,39,2547.0,0.10259580737820155,39,2547.0
560.0,44,1792.0,28.0,2.5424352101386845,44,2756.0,0.08648857940235166,44,2756.0
565.0,49,2028.0,32.70967741935484,1.2637119914072064,49,2992.0,0.04504890225719807,49,2992.0
570.0,52,2235.0,38.53448275862069,0.6973146194803505,52,3221.0,0.04282666839354639,52,3221.0
575.0,53,2496.0,43.03448275862069,0.8550552952132972,53,3460.0,0.0021553607024101125,53,3460.0
580.0,48,2288.0,34.666666666666664,2.6242705558628727,48,3408.0,0.13656252171281466,48,3408.0
585.0,38,1754.0,28.29032258064516,2.9744593372839216,38,3052.0,0.14621028455793036,38,3052.0
590.0,32,1178.0,18.40625,2.6134250674470305,32,3073.0,0.09668565717557405,32,3073.0
595.0,22,501.0,8.21311475409836,3.2733173001304885,22,2928.0,0.10501967448980301,22,2928.0
600.0,22,156.0,2.689655172413793,3.9679879948667036,22,2868.0,0.1319018277805324,22,2868.0
605.0,24,194.0,3.288135593220339,3.045004231400653,24,2683.0,0.1044441899761988,24,2683.0
610.0,27,225.0,3.9473684210526314,2.921200041641506,27,2380.0,0.05879994967898915,27,2380.0
615.0,26,273.0,4.55,4.669420884701268,26,2010.0,0.20002857107645106,26,2010.0
620.0,20,263.0,4.696428571428571,4.757748116177232,20,1985.0,0.23177316068832363,20,1985.0
625.0,23,350.0,6.862745098039215,2.658742188046012,23,2087.0,0.14426459239977932,23,2087.0
630.0,28,352.0,6.6415094339622645,2.324996737253063,28,2130.0,0.13699917729485422,28,2130.0
635.0,27,383.0,6.963636363636364,2.570732882802668,27,2111.0,0.10710680090582644,27,2111.0
640.0,31,314.0,5.233333333333333,2.6830523902211945,31,2121.0,0.08419913363881004,31,2121.0
645.0,39,457.0,7.616666666666666,3.012678084937008,39,2157.0,0.05054362227079202,39,2157.0
650.0,47,676.0,10.73015873015873,3.251767334640026,47,2376.0,0.1295922259070858,47,2376.0
655.0,47,911.0,16.267857142857142,2.0223049574491005,47,2611.0,0.13495085780352342,47,2611.0
660.0,48,1147.0,20.854545454545455,1.177960713475295,48,2847.0,0.054886583924112914,48,2847.0
665.0,52,1398.0,24.526315789473685,0.9867748251038213,52,3098.0,0.034613669618833345,52,3098.0
670.0,48,1614.0,28.821428571428573,0.6348308371593978,48,3313.0,0.015146302429611113,48,3313.0
675.0,50,1862.0,32.666666666666664,1.4455612410488259,50,3548.0,0.036375765265389215,50,3548.0
680.0,50,2112.0,37.05263157894737,1.444757305398763,50,3798.0,0.03060216144115872,50,3798.0
685.0,52,2364.0,41.473684210526315,1.232234996692149,52,4050.0,0.0714805698103621,52,4050.0
690.0,46,2331.0,40.189655172413794,1.6855094350352833,46,4162.0,0.1106799148903947,46,4162.0
695.0,39,2329.0,40.1551724137931,2.629643367518993,39,4169.0,0.10395369562154741,39,4169.0
700.0,37,2049.0,34.15,2.6954625248176165,37,3994.0,0.07970103054993442,37,3994.0
705.0,35,1557.0,27.31578947368421,2.7966026677555083,35,3530.0,0.07051921155647609,35,3530.0
710.0,33,1070.0,19.454545454545453,2.6305784825123215,33,3696.0,0.08673857466800465,33,3696.0
715.0,31,656.0,12.862745098039216,1.6062715147675186,31,3852.0,0.08121680107802624,31,3852.0
720.0,27,304.0,6.204081632653061,1.0893642829177466,27,3954.0,0.06529344789818636,27,3954.0
725.0,37,471.0,7.983050847457627,3.0006107151088757,37,4087.0,0.15929264819421643,37,4087.0
730.0,43,672.0,11.01639344262295,2.237819149365242,43,4290.0,0.10155151057266172,43,4290.0
735.0,54,913.0,14.967213114754099,0.8853368620092159,54,4534.0,0.033792734213059235,54,4534.0
740.0,51,1010.0,16.557377049180328,0.9034591519968631,51,4431.0,0.024268194739712458,51,4431.0
745.0,43,978.0,15.774193548387096,2.2816252221729734,43,3933.0,0.07979238453812473,43,3933.0
750.0,34,917.0,15.032786885245901,2.495180047600137,34,4095.0,0.08903313563335997,34,4095.0
755.0,35,899.0,15.771929824561404,2.003482800525847,35,4237.0,0.05240175401537155,35,4237.0
760.0,29,866.0,14.19672131147541,2.9947053233210696,29,4011.0,0.15024729574656276,29,4011.0
765.0,27,944.0,15.475409836065573,3.0321061234623436,27,3222.0,0.13300677004848713,27,3222.0
770.0,25,1036.0,16.444444444444443,3.0945885114526233,25,3170.0,0.11632555148326862,25,3170.0
775.0,33,1166.0,19.433333333333334,1.5879815961358292,33,3317.0,0.06896044531366285,33,3317.0
780.0,35,874.0,15.333333333333334,1.1433081372567404,35,3264.0,0.07323014224869465,35,3264.0
785.0,31,379.0,6.015873015873016,2.201141124656404,31,3030.0,0.09424256471617046,31,3030.0
790.0,35,360.0,5.538461538461538,2.1075934252036204,35,3105.0,0.06212043590369448,35,3105.0
795.0,44,544.0,7.661971830985915,2.339226518388352,44,3296.0,0.1345916316013594,44,3296.0
800.0,51,749.0,11.014705882352942,1.507789574667969,51,3374.0,0.09784467121616443,51,3374.0
805.0,47,941.0,13.442857142857143,1.7972292214365895,47,3310.0,0.0693613651233061,47,3310.0
810.0,43,934.0,13.342857142857143,2.170408568344358,43,3244.0,0.07089645856038347,43,3244.0
815.0,40,797.0,11.895522388059701,2.3742012782764697,40,2739.0,0.0515250215792413,40,2739.0
820.0,34,685.0,10.378787878787879,2.7828670663546626,34,2796.0,0.09896530815222941,34,2796.0
825.0,25,531.0,8.564516129032258,3.041271894164539,25,2740.0,0.11038643688186539,25,2740.0
830.0,18,179.0,2.753846153846154,4.0569090681542574,18,2657.0,0.2059287723526612,18,2657.0
835.0,29,256.0,3.878787878787879,3.703940129441096,29,2623.0,0.15425040178222402,29,2623.0
840.0,38,369.0,5.951612903225806,2.362467388371411,38,2713.0,0.06131456980443585,38,2713.0
845.0,46,589.0,9.5,1.5903587339413447,46,2935.0,0.036857299226739595,46,2935.0
850.0,49,678.0,11.491525423728813,0.9355084981914171,49,2859.0,0.019321515061260508,49,2859.0
855.0,41,655.0,11.101694915254237,2.3162544279684365,41,2433.0,0.08752411431316708,41,2433.0
860.0,32,632.0,10.711864406779661,3.7016434597651724,32,1755.0,0.1039215532089581,32,1755.0
865.0,26,612.0,10.032786885245901,5.46388026962107,26,1441.0,0.25612048043489144,26,1441.0
870.0,21,622.0,10.912280701754385,6.48718650149893,21,1332.0,0.37514242457948915,21,1332.0
875.0,23,729.0,12.789473684210526,6.3719812638142495,23,1133.0,0.32131246676693803,23,1133.0
880.0,25,568.0,10.142857142857142,4.606993086540908,25,1065.0,0.2315800879264156,25,1065.0
885.0,20,303.0,5.315789473684211,4.374241569717857,20,947.0,0.1904253927813448,20,947.0
890.0,21,337.0,5.810344827586207,4.311705473479765,21,864.0,0.21045231975114406,21,864.0
895.0,20,393.0,6.661016949152542,3.844512116126825,20,827.0,0.1760523143944687,20,827.0
900.0,26,461.0,7.813559322033898,2.592668674533574,26,905.0,0.08856479204001007,26,905.0
905.0,33,613.0,9.578125,2.6576437896995406,33,1060.0,0.1525039998599937,33,1060.0
910.0,35,730.0,11.587301587301587,1.6486613435537134,35,1163.0,0.08990855687422258,35,1163.0
915.0,36,833.0,12.432835820895523,2.302166625639515,36,1259.0,0.09480117522254962,36,1259.0
920.0,39,982.0,14.441176470588236,2.0531333885347207,39,1429.0,0.061196732611818704,39,1429.0
925.0,40,1151.0,17.17910447761194,1.6280990105410544,40,1628.0,0.0816099043352386,40,1628.0
930.0,39,1128.0,17.625,1.1640131727904235,39,1665.0,0.07310884337632449,39,1665.0
935.0,37,993.0,14.82089552238806,2.0569944481029627,37,1557.0,0.07580292974158714,37,1557.0
940.0,40,1148.0,14.909090909090908,3.2904247903622856,40,1632.0,0.15626467778774597,40,1632.0
945.0,55,1393.0,18.573333333333334,1.5887759654187623,55,1878.0,0.0706737758166423,55,1878.0
950.0,62,1659.0,22.726027397260275,0.6190254416672787,62,2078.0,0.035813539677647124,62,2078.0
955.0,57,1921.0,26.315068493150687,1.6958591919080315,57,2182.0,0.05759379831215947,57,2182.0
960.0,53,1539.0,21.08219178082192,1.6007018005436806,53,2204.0,0.033522480128160344,53,2204.0
965.0,50,1311.0,18.208333333333332,2.404691097902836,50,2031.0,0.06667813462500807,50,2031.0
970.0,45,1469.0,21.602941176470587,1.7397735123679012,45,2202.0,0.041897332024391845,45,2202.0
975.0,48,1682.0,24.02857142857143,2.6435571940401017,48,2374.0,0.1138146230289538,48,2374.0
980.0,51,1881.0,27.66176470588235,2.260291868116224,51,2573.0,0.08666648886876575,51,2573.0
985.0,57,2154.0,32.63636363636363,1.2315718152366073,57,2846.0,0.036137194266028565,57,2846.0
990.0,54,2393.0,37.390625,1.1653375378799669,54,3097.0,0.04093428597009507,54,3097.0
995.0,53,2651.0,42.75806451612903,1.4563662811966183,53,3326.0,0.02787921167782539,53,3326.0
1000.0,49,2437.0,38.078125,2.118762185137272,49,3401.0,0.05044081979799614,49,3401.0
1005.0,39,1904.0,31.733333333333334,2.9476820549410965,39,3183.0,0.08651253553335764,39,3183.0
1010.0,30,1352.0,20.8,3.810214760317528,30,3266.0,0.1949022223907133,30,3266.0
1015.0,29,938.0,15.633333333333333,2.8980997332412857,29,3420.0,0.18536564873776318,29,3420.0
1020.0,36,813.0,14.017241379310345,1.592251275665523,36,3580.0,0.07452331581169333,36,3580.0
1025.0,39,930.0,14.761904761904763,1.6796028988770317,39,3728.0,0.0772894825731662,39,3728.0
1030.0,44,1132.0,17.6875,1.7070223174423595,44,3899.0,0.041029702714918265,44,3899.0
1035.0,47,985.0,14.701492537313433,2.042993764575152,47,3841.0,0.04609868907271517,47,3841.0
1040.0,43,667.0,10.587301587301587,2.6217516226388597,43,3470.0,0.07223837418215791,43,3470.0
1045.0,44,812.0,12.492307692307692,2.890281703671299,44,3680.0,0.12409742352311333,44,3680.0
1050.0,52,1055.0,17.016129032258064,1.6919283187588807,52,3923.0,0.09664707340263032,52,3923.0
1055.0,48,1061.0,17.683333333333334,0.5852976218587183,48,3929.0,0.03171019739156723,48,3929.0
1060.0,44,903.0,14.564516129032258,2.2374373627692328,44,3684.0,0.08621593938846261,44,3684.0
1065.0,33,697.0,11.241935483870968,3.014453509826675,33,3591.0,0.10634265298346368,33,3591.0
1070.0,28,522.0,8.557377049180328,3.5080669619793707,28,3684.0,0.12799525272196507,28,3684.0
1075.0,28,488.0,8.714285714285714,3.1851924233931936,28,3810.0,0.10574971310128463,28,3810.0
1080.0,36,651.0,11.836363636363636,1.736938522100514,36,3974.0,0.040255762576233624,36,3974.0
1085.0,35,599.0,9.661290322580646,2.5911466354447197,35,3916.0,0.14930365565229817,35,3916.0
1090.0,35,420.0,6.666666666666667,2.6986225553575873,35,3671.0,0.11444934389062862,35,3671.0
1095.0,41,607.0,9.484375,3.0295269949909365,41,3681.0,0.08961247667628888,41,3681.0
1100.0,47,832.0,13.866666666666667,1.746430902263806,47,3906.0,0.04320984182794677,47,3906.0
