step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.11504568739798,0,0.0,0.8820720470802196,0,0.0
10.0,0,0.0,0.0,11.07976091621267,0,0.0,0.8197551457459492,0,0.0
15.0,3,5.0,0.2777777777777778,5.9346279011000025,3,5.0,0.4169486702248812,3,5.0
20.0,10,42.0,2.3333333333333335,5.4924194472670855,10,42.0,0.33236553485695586,10,42.0
25.0,9,69.0,3.0,4.535118893093608,9,69.0,0.2775205058208277,9,69.0
30.0,12,126.0,5.7272727272727275,5.234435695210428,12,126.0,0.2800895705818336,12,126.0
35.0,14,191.0,7.346153846153846,5.024054841985,14,191.0,0.26019047281979757,14,191.0
40.0,13,174.0,6.0,4.534855463118946,13,218.0,0.3038210114478807,13,218.0
45.0,18,258.0,8.0625,5.357089911730455,18,258.0,0.32960674380466987,18,258.0
50.0,17,328.0,9.647058823529411,4.080670306469775,17,328.0,0.1713901301673421,17,328.0
55.0,23,432.0,12.705882352941176,3.9668583175492445,23,432.0,0.18833196185140572,23,432.0
60.0,25,549.0,16.636363636363637,2.3177192095122083,25,549.0,0.0465672316889764,25,549.0
65.0,21,408.0,11.333333333333334,3.29314782505444,21,576.0,0.1854733132778089,21,576.0
70.0,16,230.0,6.571428571428571,4.138878385255202,16,492.0,0.1649101798322488,16,492.0
75.0,9,95.0,2.0652173913043477,6.782877730460971,9,463.0,0.3890242442361672,9,463.0
80.0,9,112.0,2.6666666666666665,5.624581623331261,9,500.0,0.3137561667310971,9,500.0
85.0,10,124.0,2.8181818181818183,3.963242831994542,10,469.0,0.2536505948110298,10,469.0
90.0,15,155.0,3.6904761904761907,3.5643143830277224,15,390.0,0.15125073004000578,15,390.0
95.0,13,199.0,4.4222222222222225,4.274287600231858,13,448.0,0.19302810772050735,13,448.0
100.0,21,288.0,6.857142857142857,2.2935573462640937,21,537.0,0.11393388857911765,21,537.0
105.0,23,352.0,7.822222222222222,2.79531167406599,23,615.0,0.17076541359548167,23,615.0
110.0,29,479.0,9.58,3.206276282246494,29,728.0,0.13598944173627914,29,728.0
