step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
165.0,41,1865.0,36.568627450980394,1.8027146580285611,41,1948.0,0.037438340191110184,41,1948.0
170.0,38,1933.0,36.471698113207545,2.0266722328403595,38,2071.0,0.11467763199283042,38,2071.0
175.0,31,1912.0,37.490196078431374,2.412718612830466,31,2115.0,0.09036318038457021,31,2115.0
180.0,24,1924.0,34.981818181818184,2.928219332969655,24,2228.0,0.11711461861500166,24,2228.0
185.0,28,2042.0,35.824561403508774,3.1905610004566225,28,2347.0,0.14453394521069238,28,2347.0
190.0,38,2211.0,37.47457627118644,2.267028834948609,38,2516.0,0.0989724094331436,38,2516.0
195.0,46,2423.0,42.50877192982456,1.2070997442313638,46,2728.0,0.04059566839220527,46,2728.0
200.0,44,1620.0,27.0,1.718407805584359,44,2592.0,0.08259374823308042,44,2592.0
205.0,41,732.0,12.2,2.3324755106194153,41,2136.0,0.08726241298314649,41,2136.0
210.0,34,628.0,9.968253968253968,2.829912041287806,34,2017.0,0.10186656549589042,34,2017.0
215.0,42,826.0,14.0,2.0529261828282985,42,2215.0,0.05665790505750543,42,2215.0
220.0,48,1058.0,16.03030303030303,2.280156124427041,48,2447.0,0.11465497343912072,48,2447.0
225.0,54,1326.0,20.71875,1.410110524495598,54,2715.0,0.07511490488210182,54,2715.0
230.0,53,1309.0,20.453125,0.768967462906273,53,2840.0,0.04627647898580997,53,2840.0
235.0,46,1101.0,17.203125,2.1394988553629495,46,2812.0,0.07743398966292464,46,2812.0
240.0,40,951.0,14.859375,2.3938482514966424,40,3010.0,0.08208048083911977,40,3010.0
245.0,38,813.0,13.55,1.8477816983512738,38,3200.0,0.07739143053977905,38,3200.0
250.0,38,805.0,13.416666666666666,1.9124670900426441,38,3384.0,0.0824873209056884,38,3384.0
255.0,44,1009.0,15.523076923076923,2.0007175461206117,44,3588.0,0.10627815571928309,44,3588.0
260.0,52,1249.0,18.924242424242426,0.9906906534199656,52,3828.0,0.042318306972669126,52,3828.0
265.0,56,1207.0,17.75,0.7403394310439403,56,3762.0,0.04467267237189397,56,3762.0
270.0,50,983.0,14.455882352941176,1.7893881500837796,50,3419.0,0.059755280489633356,50,3419.0
275.0,42,898.0,13.205882352941176,1.9694631489703198,42,3562.0,0.053907148283013656,42,3562.0
280.0,50,1134.0,17.181818181818183,1.4962959674396188,50,3798.0,0.05825345248896951,50,3798.0
285.0,50,1118.0,17.46875,1.1006879806136682,50,3833.0,0.04282442296959959,50,3833.0
290.0,45,943.0,13.471428571428572,2.7599431905824945,45,3638.0,0.14541872248588839,45,3638.0
295.0,38,841.0,12.014285714285714,4.314589827665249,38,3271.0,0.1845219970425992,38,3271.0
300.0,33,642.0,9.876923076923077,2.847030015203953,33,3446.0,0.10674428582139053,33,3446.0
305.0,38,676.0,10.903225806451612,2.3996140689861813,38,3626.0,0.12480273903455473,38,3626.0
310.0,40,828.0,13.142857142857142,1.6364332815387705,40,3630.0,0.09928587979007346,40,3630.0
315.0,36,956.0,14.058823529411764,2.258124401757154,36,3451.0,0.09819204672274799,36,3451.0
320.0,34,871.0,12.442857142857143,2.3650947666410755,34,3531.0,0.091421501864985,34,3531.0
325.0,32,959.0,13.319444444444445,3.0635659473311465,32,3527.0,0.13179063036899247,32,3527.0
330.0,38,1137.0,15.791666666666666,3.2275900298316036,38,3670.0,0.10268758379755048,38,3670.0
335.0,44,1259.0,17.48611111111111,2.0786635042076806,44,3674.0,0.05293709707797291,44,3674.0
340.0,40,1352.0,19.314285714285713,2.7334519215433417,40,3485.0,0.08449246474475623,40,3485.0
345.0,36,1437.0,21.13235294117647,2.8508376479033872,36,3470.0,0.09076804182715854,36,3470.0
350.0,38,1573.0,23.833333333333332,2.7521977029446556,38,3656.0,0.0885798398433434,38,3656.0
355.0,38,1735.0,27.983870967741936,2.0640295913657285,38,3836.0,0.09118454550477359,38,3836.0
360.0,44,1943.0,31.338709677419356,0.5420080416506475,44,4044.0,0.0387401118371913,44,4044.0
365.0,50,2085.0,28.958333333333332,1.5063576551191855,50,4074.0,0.10247430994860174,50,4074.0
370.0,50,2195.0,29.66216216216216,1.9959610214320693,50,3920.0,0.08152207944043355,50,3920.0
375.0,50,2346.0,30.86842105263158,2.030154844283614,50,4171.0,0.06542360603362135,50,4171.0
380.0,46,2480.0,34.929577464788736,1.3122013252215563,46,4409.0,0.06564097858958354,46,4409.0
385.0,44,2026.0,28.535211267605632,1.3854003145123865,44,4155.0,0.06432813766919179,44,4155.0
390.0,42,1189.0,16.06756756756757,2.147375632751315,42,3534.0,0.08992862308388809,42,3534.0
395.0,44,576.0,7.578947368421052,1.6894819763570503,44,3744.0,0.052688308041512484,44,3744.0
400.0,54,708.0,9.076923076923077,1.2556411115034853,54,3994.0,0.07191324824470682,54,3994.0
405.0,56,935.0,12.302631578947368,0.7218731179469391,56,3909.0,0.04478245408974301,56,3909.0
410.0,55,1144.0,14.666666666666666,1.5760194747621517,55,3506.0,0.0528443278842652,55,3506.0
415.0,46,1123.0,14.397435897435898,2.039930393997223,46,3662.0,0.06815932744645649,46,3662.0
420.0,46,1282.0,17.324324324324323,2.2306145550392107,46,3728.0,0.06848765005506678,46,3728.0
425.0,52,1528.0,20.64864864864865,2.4573999568303777,52,3941.0,0.038094240013304546,52,3941.0
430.0,58,1804.0,25.408450704225352,1.8194570094273184,58,4217.0,0.023340183770235917,58,4217.0
435.0,61,2106.0,28.45945945945946,2.0025401809359,61,4519.0,0.10127215959144524,61,4519.0
440.0,63,2417.0,34.52857142857143,0.7955491231659809,63,4830.0,0.058446098596125255,63,4830.0
445.0,60,2566.0,35.638888888888886,0.8478288620905857,60,4775.0,0.053182081755442485,60,4775.0
450.0,54,2606.0,36.19444444444444,1.7578421418547157,54,4464.0,0.06251932386989774,54,4464.0
455.0,42,2207.0,30.65277777777778,2.0636103931755603,42,4412.0,0.06155991608791163,42,4412.0
460.0,38,1620.0,23.47826086956522,2.4476377661089224,38,4048.0,0.09856180399117827,38,4048.0
465.0,30,1012.0,14.882352941176471,2.4206466826409243,30,3948.0,0.08585387735563572,30,3948.0
470.0,26,531.0,7.585714285714285,3.2856015365912143,26,3638.0,0.1660591711444093,26,3638.0
475.0,26,351.0,5.161764705882353,4.1820881310763625,26,3327.0,0.17630995603734537,26,3327.0
480.0,28,293.0,4.373134328358209,2.6380002270088982,28,3379.0,0.09397669022455922,28,3379.0
485.0,38,436.0,6.8125,2.5019655752576115,38,3437.0,0.08428751499491578,38,3437.0
490.0,50,583.0,9.109375,2.0874507669381246,50,3561.0,0.027382066318499976,50,3561.0
495.0,53,842.0,13.365079365079366,1.7961478506405875,53,3820.0,0.034432133947928135,53,3820.0
500.0,50,1079.0,18.603448275862068,1.2371986695112482,50,4061.0,0.04444476687661277,50,4061.0
505.0,50,1329.0,21.43548387096774,2.518137250562462,50,4305.0,0.10714337416334659,50,4305.0
510.0,50,1579.0,24.671875,2.765015500860472,50,4555.0,0.12295958904674571,50,4555.0
515.0,50,1829.0,29.983606557377048,1.3905531341960644,50,4805.0,0.04474907514109428,50,4805.0
520.0,56,2101.0,35.016666666666666,0.8683918559755409,56,5077.0,0.0329440499575206,56,5077.0
525.0,50,2117.0,35.28333333333333,1.1722990443764358,50,5193.0,0.0439674034418673,50,5193.0
530.0,43,2075.0,34.583333333333336,2.2905800103362215,43,5151.0,0.08508228226109543,43,5151.0
535.0,38,1837.0,30.616666666666667,2.955660282405653,38,4897.0,0.08748092251421255,38,4897.0
540.0,34,1349.0,24.527272727272727,2.669704147707775,34,4407.0,0.05005360624842124,34,4407.0
545.0,28,991.0,17.086206896551722,4.90553502560019,28,3603.0,0.20161286215742574,28,3603.0
550.0,20,597.0,11.264150943396226,5.168943486931922,20,3095.0,0.23563798986335036,20,3095.0
555.0,12,200.0,4.0,5.001411356633078,12,2752.0,0.25507030182196927,12,2752.0
560.0,13,219.0,4.469387755102041,5.400794735765861,13,2646.0,0.25062360409234596,13,2646.0
565.0,19,304.0,5.846153846153846,4.213662570403405,19,2672.0,0.18584542540041535,19,2672.0
570.0,30,444.0,8.705882352941176,2.0932622587049585,30,2812.0,0.09996132852808011,30,2812.0
575.0,34,578.0,11.115384615384615,0.5913491290747864,34,2950.0,0.02710456411900499,34,2950.0
580.0,42,770.0,12.833333333333334,2.5986807659086373,42,3124.0,0.13295664921467634,42,3124.0
585.0,48,998.0,16.096774193548388,2.349347693420119,48,3354.0,0.11439505832141746,48,3354.0
590.0,52,1256.0,20.933333333333334,0.9419680780046744,52,3612.0,0.03816952480537364,52,3612.0
595.0,56,1534.0,25.566666666666666,0.8134286274120405,56,3890.0,0.028181900957460627,56,3890.0
600.0,58,1817.0,31.32758620689655,0.00021661530506547082,58,4173.0,1.6204243509046002e-05,58,4173.0
605.0,54,2049.0,34.15,0.7131513320776831,54,4429.0,0.039680572298437106,54,4429.0
610.0,55,2321.0,38.68333333333333,0.8771763289460697,55,4677.0,0.0012701677294345106,55,4677.0
615.0,50,2251.0,34.10606060606061,2.2942043353750576,50,4540.0,0.10530094675578534,50,4540.0
620.0,40,1945.0,31.370967741935484,2.519905524508376,40,3951.0,0.11592468068373316,40,3951.0
625.0,36,1731.0,27.046875,3.4422665574124567,36,3359.0,0.1299015798622369,36,3359.0
630.0,30,1503.0,25.05,3.982343955723613,30,2541.0,0.14309276286482506,30,2541.0
635.0,22,715.0,12.767857142857142,3.964542412212083,22,2431.0,0.17158035893317466,22,2431.0
640.0,16,189.0,3.5,4.305683942665583,16,2129.0,0.2197299517012873,16,2129.0
