step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.48927422556826,0,0.0,0.9152802870257638,0,0.0
10.0,0,0.0,0.0,12.197235421306573,0,0.0,0.8318928008359769,0,0.0
15.0,4,7.0,0.3888888888888889,6.484808844114449,4,7.0,0.4024972972977528,4,7.0
20.0,9,45.0,2.5,6.531040209728881,9,45.0,0.3549184528948079,9,45.0
25.0,7,51.0,2.3181818181818183,5.428760534228675,7,66.0,0.36649329686356963,7,66.0
30.0,11,101.0,4.809523809523809,5.923208897253888,11,101.0,0.3058939597593639,11,101.0
35.0,13,159.0,6.36,4.875589558337145,13,159.0,0.22986677215646145,13,159.0
40.0,17,240.0,8.88888888888889,4.069859759227506,17,240.0,0.2940255467533413,17,240.0
45.0,18,269.0,8.67741935483871,4.077108844940433,18,269.0,0.286406043001059,18,269.0
50.0,20,365.0,11.06060606060606,2.684370253934713,20,365.0,0.15170520716404512,20,365.0
55.0,28,493.0,13.324324324324325,2.6990700948086404,28,494.0,0.15506340726874723,28,494.0
60.0,23,400.0,11.428571428571429,0.968493722604814,23,545.0,0.04517076536133651,23,545.0
65.0,19,276.0,6.7317073170731705,4.444351509980182,19,509.0,0.22451756205920362,19,509.0
70.0,12,287.0,7.175,5.138444180676871,12,417.0,0.16091040752717214,12,417.0
75.0,15,358.0,7.458333333333333,6.224876553663225,15,488.0,0.3743730368771249,15,488.0
80.0,21,452.0,10.272727272727273,4.124531377943389,21,582.0,0.25584441563635335,21,582.0
85.0,24,527.0,11.212765957446809,2.3511159982695142,24,645.0,0.15372283480830337,24,645.0
90.0,25,611.0,13.0,3.590474457162744,25,674.0,0.15565179433231874,25,674.0
95.0,19,522.0,10.235294117647058,4.399153210632543,19,686.0,0.19573071189822525,19,686.0
100.0,24,610.0,12.448979591836734,4.514686311334275,24,673.0,0.1446518509296624,24,673.0
105.0,23,342.0,6.979591836734694,3.564000430874128,23,646.0,0.10879434659480951,23,646.0
110.0,20,213.0,4.26,4.984394059562167,20,516.0,0.2471384501791393,20,516.0
115.0,25,269.0,5.489795918367347,4.753340352318601,25,483.0,0.2395805062543676,25,483.0
120.0,29,404.0,8.416666666666666,2.8972045011076655,29,618.0,0.09694817020747097,29,618.0
125.0,37,580.0,12.340425531914894,2.459440529903755,37,794.0,0.10311334838879672,37,794.0
130.0,37,765.0,16.27659574468085,1.3419272891915623,37,979.0,0.022442167230117598,37,979.0
135.0,37,739.0,14.490196078431373,2.4270710191172156,37,1078.0,0.09421925175977469,37,1078.0
140.0,27,548.0,11.183673469387756,2.458227500508432,27,1026.0,0.0717603644372464,27,1026.0
145.0,25,448.0,8.145454545454545,5.1915444405229705,25,971.0,0.23066535598530213,25,971.0
150.0,19,399.0,7.125,4.937600270138172,19,1074.0,0.26339938743998814,19,1074.0
155.0,23,472.0,9.63265306122449,3.1324044743685646,23,1173.0,0.1976809435042555,23,1173.0
160.0,30,610.0,11.296296296296296,2.8317668604150494,30,1311.0,0.12503343859765514,30,1311.0
165.0,37,781.0,14.462962962962964,1.5302352465168498,37,1482.0,0.028631810968522863,37,1482.0
170.0,45,992.0,16.8135593220339,1.3523758413081173,45,1693.0,0.04258239671103382,45,1693.0
175.0,51,1235.0,22.454545454545453,0.28644999209021005,51,1937.0,0.023776098129261684,51,1937.0
180.0,57,1509.0,26.017241379310345,0.007615197772449194,57,2211.0,0.0005568746049661086,57,2211.0
185.0,52,1385.0,21.640625,1.3734058794352633,52,2281.0,0.0905957193610708,52,2281.0
190.0,44,1085.0,16.953125,2.385226996054773,44,2176.0,0.09723011915031751,44,2176.0
195.0,44,1211.0,18.348484848484848,2.393805008666988,44,2393.0,0.09213816593207673,44,2393.0
200.0,52,1455.0,23.467741935483872,0.6942374339135985,52,2637.0,0.01881020923449927,52,2637.0
205.0,54,1692.0,27.29032258064516,0.7510156243394982,54,2888.0,0.04147321611320332,54,2888.0
210.0,56,1972.0,31.806451612903224,1.1650442963378391,56,3154.0,0.025175246630160877,56,3154.0
215.0,52,2122.0,34.225806451612904,1.1598210212222708,52,3246.0,0.009523391055169503,52,3246.0
220.0,42,2186.0,33.121212121212125,3.132554374931653,42,3157.0,0.1603315054453124,42,3157.0
225.0,35,1898.0,28.757575757575758,3.2619903148145077,35,3133.0,0.15968670969495766,35,3133.0
230.0,32,1364.0,21.3125,2.831845900663954,32,2879.0,0.10576595392103008,32,2879.0
235.0,34,990.0,15.96774193548387,3.713514310237912,34,2458.0,0.10894222968491041,34,2458.0
240.0,28,525.0,9.051724137931034,3.3895514218104084,28,2600.0,0.12179324242993143,28,2600.0
245.0,29,346.0,6.407407407407407,3.095799029190298,29,2724.0,0.14268029419044673,29,2724.0
250.0,31,448.0,8.0,2.1157691643278103,31,2672.0,0.08197971543723387,31,2672.0
255.0,27,535.0,8.492063492063492,3.115345613234546,27,2435.0,0.15793953926804602,27,2435.0
260.0,30,649.0,10.140625,2.884685568131696,30,2492.0,0.11970258552456807,30,2492.0
265.0,33,786.0,12.28125,2.4075260117622093,33,2647.0,0.12672753059086733,33,2647.0
270.0,36,877.0,14.37704918032787,1.656977697965113,36,2739.0,0.06364238293447216,36,2739.0
275.0,45,1082.0,16.646153846153847,1.3279996503036295,45,2944.0,0.024106605686828087,45,2944.0
280.0,52,1329.0,20.446153846153845,0.9053679794679459,52,3192.0,0.03495444920934753,52,3192.0
285.0,54,1247.0,19.184615384615384,0.33727469811370275,54,3214.0,0.012717841075593974,54,3214.0
290.0,49,949.0,13.0,2.877373773816899,49,3051.0,0.15039490568142794,49,3051.0
295.0,39,653.0,8.945205479452055,3.1593399725665745,39,2929.0,0.14333529612511497,39,2929.0
300.0,34,544.0,7.884057971014493,3.1889948917605353,34,2561.0,0.12550441768443998,34,2561.0
305.0,35,462.0,6.794117647058823,3.589006589724513,35,2220.0,0.11558060104230863,35,2220.0
310.0,29,332.0,5.354838709677419,2.7129828871865884,29,2343.0,0.1021911646857504,29,2343.0
315.0,33,361.0,6.11864406779661,2.91130031882672,33,2484.0,0.13140727837507732,33,2484.0
320.0,40,546.0,8.806451612903226,1.9697447687051248,40,2669.0,0.06678259326771341,40,2669.0
325.0,40,586.0,9.015384615384615,1.6562918766478552,40,2656.0,0.10848529629981775,40,2656.0
330.0,40,552.0,8.0,2.443423903136793,40,2464.0,0.1128287693373302,40,2464.0
335.0,38,540.0,7.605633802816901,3.153871602925531,38,2183.0,0.10888102236115774,38,2183.0
340.0,43,724.0,10.19718309859155,3.8031739280617574,43,2163.0,0.1410414651098555,43,2163.0
345.0,41,917.0,14.107692307692307,3.074178132074131,41,2278.0,0.09002497319426969,41,2278.0
350.0,46,1139.0,18.672131147540984,2.2668162000393792,46,2494.0,0.04191846352312569,46,2494.0
355.0,49,1285.0,22.946428571428573,1.3868196508083674,49,2640.0,0.030273979326237366,49,2640.0
360.0,51,1533.0,28.38888888888889,0.6548637472995451,51,2888.0,6.837784139792848e-05,51,2888.0
365.0,51,1788.0,29.311475409836067,1.9786911285427022,51,3143.0,0.12525581631294702,51,3143.0
370.0,52,2044.0,34.644067796610166,1.2310029461083565,52,3399.0,0.09441147803604263,52,3399.0
375.0,54,2311.0,37.885245901639344,1.2923396127995692,54,3666.0,0.05164432761339439,54,3666.0
380.0,49,2382.0,39.049180327868854,1.2853737451202534,49,3804.0,0.02284850344712575,49,3804.0
385.0,41,2380.0,38.38709677419355,2.7678195361469795,41,3814.0,0.08572236651878787,41,3814.0
390.0,40,2546.0,43.152542372881356,2.8847320291420733,40,3906.0,0.08076335208071199,40,3906.0
395.0,46,2765.0,50.27272727272727,1.4055884469681978,46,4125.0,0.0052102088253965055,46,4125.0
400.0,43,2466.0,43.26315789473684,2.023124595851094,43,3980.0,0.11127889583454413,43,3980.0
405.0,33,1802.0,32.763636363636365,2.9200428046210494,33,3260.0,0.13213652720194555,33,3260.0
410.0,30,1296.0,22.736842105263158,3.2275059267699517,30,3413.0,0.13951030944191872,30,3413.0
415.0,30,705.0,13.30188679245283,1.7953132895585338,30,3559.0,0.08478673495262447,30,3559.0
420.0,33,451.0,9.02,0.80094277849589,33,3709.0,0.06395016101496215,33,3709.0
425.0,35,550.0,9.821428571428571,1.2035160856197038,35,3628.0,0.07255009333177273,35,3628.0
430.0,33,616.0,10.807017543859649,2.010329662722377,33,3163.0,0.04514205968772076,33,3163.0
435.0,30,706.0,10.537313432835822,3.5191350509292594,30,3322.0,0.17709453674921813,30,3322.0
440.0,32,807.0,13.016129032258064,2.478111862557478,32,3483.0,0.15957554561946583,32,3483.0
445.0,39,965.0,15.564516129032258,1.6429947616089569,39,3661.0,0.09050820813283647,39,3661.0
450.0,47,1186.0,18.246153846153845,0.9578064333952285,47,3882.0,0.03968604198012234,47,3882.0
455.0,55,1446.0,21.90909090909091,0.29513934477369735,55,4142.0,0.006888399933010638,55,4142.0
460.0,57,1600.0,23.18840579710145,0.7014722706395865,57,4143.0,0.037935173218142354,57,4143.0
465.0,52,1671.0,24.217391304347824,1.544792620847337,52,3714.0,0.030902051933625743,52,3714.0
470.0,42,1299.0,17.32,3.0773434054429343,42,3730.0,0.14416571253856306,42,3730.0
475.0,29,662.0,9.457142857142857,3.262568870517536,29,3407.0,0.14541991937200427,29,3407.0
480.0,24,509.0,7.485294117647059,3.7603965790979084,24,3153.0,0.13192562066095223,24,3153.0
485.0,34,650.0,9.420289855072463,2.897907608122053,34,3300.0,0.11441543709510311,34,3300.0
490.0,47,855.0,13.153846153846153,0.713719516495864,47,3505.0,0.021597972700320402,47,3505.0
495.0,54,697.0,10.402985074626866,0.7059084545487361,54,3607.0,0.039475303018223266,54,3607.0
500.0,53,798.0,11.91044776119403,1.5641777350990718,53,3613.0,0.04776674680849654,53,3613.0
505.0,55,1070.0,14.657534246575343,3.2195780909331693,55,3724.0,0.09836745529834634,55,3724.0
510.0,55,1345.0,19.214285714285715,2.6662043662115806,55,3999.0,0.11356041014445654,55,3999.0
515.0,51,1351.0,20.784615384615385,1.6041145306546178,51,3904.0,0.08404280801035537,51,3904.0
520.0,45,1186.0,18.246153846153845,2.00678054985032,45,3473.0,0.07579991364874065,45,3473.0
525.0,37,864.0,13.292307692307693,2.3796061570033986,37,3330.0,0.06975392943255848,37,3330.0
530.0,24,342.0,5.516129032258065,3.3313383317714025,24,3146.0,0.1477710395048742,24,3146.0
535.0,18,122.0,2.033333333333333,3.4581101961645984,18,3078.0,0.1390475247115889,18,3078.0
540.0,32,253.0,4.216666666666667,2.439294450351809,32,3183.0,0.06013256628317308,32,3183.0
545.0,36,327.0,5.190476190476191,2.489758914356426,36,3000.0,0.1167716054249794,36,3000.0
550.0,34,352.0,5.770491803278689,2.5462591943412947,34,2519.0,0.12001250106828978,34,2519.0
555.0,32,321.0,5.095238095238095,2.911796457441924,32,2376.0,0.1019909813559596,32,2376.0
560.0,32,410.0,6.9491525423728815,2.065233984083937,32,2541.0,0.07292732154457442,32,2541.0
565.0,37,544.0,9.543859649122806,1.8066469715226554,37,2710.0,0.09788274469554112,37,2710.0
570.0,38,541.0,9.169491525423728,1.0838451598946677,38,2727.0,0.06909343915592601,38,2727.0
575.0,37,426.0,6.983606557377049,1.7918058792633578,37,2617.0,0.045241951637989095,37,2617.0
580.0,40,546.0,7.690140845070423,3.0264883320843365,40,2804.0,0.14754927868563014,40,2804.0
585.0,50,775.0,11.397058823529411,1.7525431918370231,50,3034.0,0.09216282447513625,50,3034.0
590.0,52,840.0,12.537313432835822,0.8129988594540719,52,2997.0,0.045494365079407344,52,2997.0
595.0,50,838.0,12.507462686567164,1.6639706393918845,50,2673.0,0.05204380416010461,50,2673.0
