step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
150.0,42,877.0,15.385964912280702,2.6503368680351804,42,1111.0,0.14412590128493663,42,1111.0
155.0,41,925.0,17.12962962962963,1.3941913044772805,41,1212.0,0.08921965607568803,41,1212.0
160.0,38,865.0,14.416666666666666,2.2666208915295507,38,1173.0,0.07260759508309353,38,1173.0
165.0,31,816.0,13.6,2.610538820226656,31,1336.0,0.07665499406998454,31,1336.0
170.0,31,815.0,14.553571428571429,2.299686738357835,31,1490.0,0.09543952185042778,31,1490.0
175.0,31,873.0,15.872727272727273,2.1467366565461585,31,1607.0,0.08215471168689607,31,1607.0
180.0,40,1048.0,18.714285714285715,1.1205801441818972,40,1782.0,0.02883831998915732,40,1782.0
185.0,39,740.0,11.935483870967742,2.133219794322015,39,1794.0,0.11213951281078562,39,1794.0
190.0,35,482.0,7.774193548387097,2.590629144266188,35,1591.0,0.10115633679057903,35,1591.0
195.0,39,639.0,9.984375,3.4763502803676696,39,1712.0,0.09855564560101845,39,1712.0
200.0,45,853.0,14.457627118644067,1.9050070939306802,45,1926.0,0.03536687748177007,45,1926.0
205.0,50,1095.0,19.210526315789473,1.130559047981652,50,2168.0,0.03783450099745546,50,2168.0
210.0,46,1087.0,20.12962962962963,0.8462108049182242,46,2251.0,0.04626771798136831,46,2251.0
215.0,38,931.0,17.24074074074074,2.0270524004830515,38,2151.0,0.051929071181269014,38,2151.0
220.0,27,609.0,9.82258064516129,4.263452370261008,27,2086.0,0.21328327814344059,27,2086.0
225.0,15,207.0,3.5689655172413794,4.521647934208511,15,1899.0,0.22211792965694396,15,1899.0
230.0,17,99.0,1.736842105263158,4.0219468432666625,17,1966.0,0.16590396187845244,17,1966.0
235.0,31,224.0,3.9298245614035086,2.523498352654364,31,2091.0,0.06396938525182161,31,2091.0
240.0,37,357.0,6.735849056603773,1.0188930802026968,37,2176.0,0.026093656135830614,37,2176.0
245.0,37,499.0,8.910714285714286,2.668940665278281,37,2194.0,0.07562202059981152,37,2194.0
250.0,42,698.0,12.690909090909091,2.1713208773477413,42,2393.0,0.03542423006455919,42,2393.0
255.0,46,923.0,16.19298245614035,2.260857882427696,46,2618.0,0.10421690178053576,46,2618.0
260.0,45,1096.0,20.67924528301887,1.7540973969792877,45,2791.0,0.11071220418427426,45,2791.0
265.0,48,1325.0,24.09090909090909,1.2454662764468296,48,3020.0,0.047977393154834576,48,3020.0
270.0,47,1559.0,28.345454545454544,1.4455855581805068,47,3255.0,0.047383934927600284,47,3255.0
275.0,48,1796.0,33.886792452830186,1.0427450016946211,48,3491.0,0.0008562112409006233,48,3491.0
280.0,49,2041.0,37.10909090909091,1.5639267237705259,49,3736.0,0.037694058857160116,49,3736.0
285.0,43,2077.0,40.72549019607843,0.6292885597604354,43,3880.0,0.029927713836521236,43,3880.0
290.0,38,2172.0,36.813559322033896,3.4830116718936974,38,3932.0,0.1861622719572688,38,3932.0
295.0,34,1915.0,32.45762711864407,3.69236713088811,34,3800.0,0.17482589892334605,34,3800.0
300.0,29,1436.0,26.59259259259259,3.421859187687689,29,3402.0,0.15160414254629578,29,3402.0
305.0,25,956.0,17.703703703703702,4.310407123253814,25,2737.0,0.13425309980490108,25,2737.0
310.0,18,515.0,10.510204081632653,3.7913901510363317,18,2838.0,0.15104530497432328,18,2838.0
315.0,20,204.0,4.434782608695652,3.7045719598346465,20,2919.0,0.1724585570496505,20,2919.0
320.0,23,281.0,5.854166666666667,2.912739253549878,23,2996.0,0.13604392946742247,23,2996.0
325.0,32,417.0,8.01923076923077,2.2369424659969264,32,3132.0,0.13417302535350928,32,3132.0
330.0,38,596.0,10.642857142857142,1.9318755164945653,38,3311.0,0.11094229303364714,38,3311.0
335.0,41,666.0,11.892857142857142,1.1822998421753863,41,3210.0,0.07094456468602106,41,3210.0
340.0,40,676.0,11.655172413793103,2.140209592204507,40,2820.0,0.07825500948552971,40,2820.0
345.0,30,689.0,11.879310344827585,2.3215823523362076,30,2982.0,0.06555296858722402,30,2982.0
350.0,30,710.0,12.678571428571429,2.415745218502377,30,3122.0,0.08891941183947347,30,3122.0
355.0,32,768.0,14.222222222222221,1.9447124354576237,32,3271.0,0.07500244852536256,32,3271.0
