step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
575.0,14,351.0,8.775,5.68489791071803,14,508.0,0.1770092484396415,14,508.0
580.0,11,241.0,5.020833333333333,6.601115254309737,11,471.0,0.37213566275890697,11,471.0
585.0,17,314.0,7.476190476190476,5.6064370606380916,17,445.0,0.2752912643943648,17,445.0
590.0,21,374.0,8.130434782608695,4.323404603095657,21,516.0,0.18956050824199197,21,516.0
595.0,20,431.0,10.775,3.860432953931648,20,578.0,0.1813025482851972,20,578.0
600.0,16,323.0,7.340909090909091,4.399083493944046,16,577.0,0.18376931831322282,16,577.0
605.0,17,344.0,8.0,4.720662154459784,17,531.0,0.20587525169045837,17,531.0
610.0,19,392.0,9.116279069767442,3.299369363536386,19,593.0,0.13772609981805584,19,593.0
615.0,18,441.0,9.382978723404255,4.910090751698648,18,634.0,0.2383330675414426,18,634.0
620.0,13,463.0,9.851063829787234,5.2686979723777805,13,659.0,0.2971688788922759,13,659.0
625.0,18,536.0,11.911111111111111,4.691137898465375,18,689.0,0.22273258730953077,18,689.0
630.0,23,592.0,12.595744680851064,4.204289258913746,23,762.0,0.1652107535083133,23,762.0
635.0,18,637.0,14.813953488372093,4.2467923628845785,18,790.0,0.13907148161549301,18,790.0
640.0,18,715.0,15.543478260869565,5.835344274762831,18,837.0,0.2549204173604555,18,837.0
645.0,12,552.0,13.142857142857142,5.177592478871846,12,811.0,0.23133323130761668,12,811.0
650.0,18,592.0,12.333333333333334,6.1013464062078,18,732.0,0.31337331124837386,18,732.0
655.0,18,646.0,14.043478260869565,5.727584504347091,18,803.0,0.3092461951636863,18,803.0
660.0,14,685.0,15.930232558139535,4.388757444112136,14,824.0,0.17870271593464984,14,824.0
665.0,16,621.0,13.8,4.861717569498979,16,828.0,0.23049740547902062,16,828.0
670.0,19,680.0,16.19047619047619,4.32985832115517,19,835.0,0.1713135406160882,19,835.0
675.0,19,737.0,17.13953488372093,4.43236381541887,19,886.0,0.20865535117266681,19,886.0
680.0,17,789.0,19.24390243902439,4.85275091350368,17,931.0,0.20369746422752713,17,931.0
685.0,15,839.0,19.068181818181817,5.529069847312488,15,977.0,0.2885231457631773,15,977.0
690.0,19,925.0,22.5609756097561,4.4827540981592655,19,1057.0,0.2172611393388341,19,1057.0
695.0,19,979.0,23.30952380952381,3.8183480812046895,19,1129.0,0.20162332560783003,19,1129.0
700.0,18,1030.0,23.953488372093023,3.788829386664144,18,1173.0,0.13252005480021767,18,1173.0
705.0,15,894.0,20.318181818181817,4.465155447400412,15,1151.0,0.2082574627234856,15,1151.0
710.0,20,953.0,22.69047619047619,3.9604462450080162,20,1100.0,0.12389766010890176,20,1100.0
715.0,22,1015.0,23.068181818181817,4.334483618418751,22,1179.0,0.173008931428855,22,1179.0
720.0,17,1050.0,26.923076923076923,3.4657670271232908,17,1216.0,0.09133020263053307,17,1216.0
725.0,15,1116.0,22.775510204081634,7.093000476468119,15,1244.0,0.38802773028531706,15,1244.0
730.0,15,1157.0,25.711111111111112,5.302267520280903,15,1291.0,0.26821716008257357,15,1291.0
735.0,24,1259.0,27.977777777777778,3.9650897584372444,24,1370.0,0.19838406426137484,24,1370.0
740.0,25,1348.0,31.348837209302324,2.6696122154933155,25,1475.0,0.08047338641790105,25,1475.0
745.0,21,1416.0,30.782608695652176,4.44956753602866,21,1544.0,0.1958896802021917,21,1544.0
750.0,16,1267.0,28.155555555555555,4.03348827136189,16,1539.0,0.1448632907254214,16,1539.0
755.0,19,1302.0,29.59090909090909,4.37029127160088,19,1486.0,0.18744326771894715,19,1486.0
760.0,21,1359.0,28.3125,3.9142686265096525,21,1557.0,0.16577021476631448,21,1557.0
765.0,20,1411.0,29.395833333333332,4.915438870539053,20,1611.0,0.24673011882232668,20,1611.0
770.0,18,1482.0,30.875,5.583655150470377,18,1646.0,0.21958184008686538,18,1646.0
775.0,16,1492.0,31.083333333333332,5.33207806228691,16,1674.0,0.26256097428385466,16,1674.0
780.0,23,1573.0,37.45238095238095,3.9726627783534334,23,1704.0,0.1488899538277002,23,1704.0
785.0,25,1651.0,35.891304347826086,3.877564417628594,25,1795.0,0.16269088240350937,25,1795.0
790.0,19,1716.0,40.857142857142854,3.9853158949440046,19,1862.0,0.14943085903365858,19,1862.0
795.0,18,1673.0,32.17307692307692,5.223269957331875,18,1886.0,0.30452030086064197,18,1886.0
800.0,24,1783.0,37.145833333333336,4.700281848849496,24,1937.0,0.26036083943819965,24,1937.0
805.0,26,1856.0,35.69230769230769,3.65673234148431,26,2026.0,0.19070186386516244,26,2026.0
810.0,25,1932.0,38.64,3.6902773066133636,25,2097.0,0.1433189953643287,25,2097.0
815.0,20,1867.0,36.6078431372549,3.86164889317584,20,2121.0,0.1621060025708074,20,2121.0
820.0,23,1950.0,40.625,3.89796310071427,23,2123.0,0.16815971225973775,23,2123.0
825.0,25,2026.0,40.52,3.933439088195741,25,2201.0,0.1550904627276696,25,2201.0
830.0,22,2096.0,39.54716981132076,4.51551616559888,22,2257.0,0.20338199548174235,22,2257.0
835.0,19,2091.0,41.0,4.596547438796151,19,2312.0,0.2374629571571424,19,2312.0
840.0,24,2203.0,44.95918367346939,3.544576348105772,24,2377.0,0.1479666560866273,24,2377.0
845.0,29,2293.0,44.96078431372549,3.082261743968386,29,2478.0,0.11619762921579296,29,2478.0
850.0,24,2367.0,47.34,3.9274637339045197,24,2518.0,0.11293509781789221,24,2518.0
855.0,19,2300.0,45.09803921568628,4.513901159667,19,2552.0,0.18980814447709404,19,2552.0
860.0,21,2370.0,49.375,4.372422939992837,21,2549.0,0.18723538984889657,21,2549.0
