step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.685229650859746,0,0.0,0.9449697124357187,0,0.0
10.0,0,0.0,0.0,11.641836326045613,0,0.0,0.8707927837634637,0,0.0
15.0,4,8.0,0.4444444444444444,7.049682119866018,4,8.0,0.44213161070148027,4,8.0
20.0,9,49.0,2.7222222222222223,6.463014293299985,9,49.0,0.37233973887343635,9,49.0
25.0,13,99.0,4.304347826086956,4.27052163553866,13,99.0,0.2535250216083156,13,99.0
30.0,15,172.0,8.19047619047619,3.6221240172870535,15,172.0,0.2600264831238832,15,172.0
35.0,10,157.0,6.28,2.753600748642592,10,201.0,0.1897902763765086,10,201.0
40.0,10,192.0,6.193548387096774,6.7414452357682615,10,205.0,0.41170240810064,10,205.0
45.0,7,131.0,3.742857142857143,6.681653963940017,7,196.0,0.38601790390584395,7,196.0
50.0,16,187.0,5.666666666666667,5.144680867021508,16,200.0,0.25057129419361107,16,200.0
55.0,19,274.0,7.828571428571428,4.601059466388865,19,287.0,0.19888987646560316,19,287.0
60.0,21,377.0,11.424242424242424,3.372283722549218,21,390.0,0.13625106169242135,21,390.0
65.0,26,494.0,14.529411764705882,2.3839726022496497,26,507.0,0.15563356026983938,26,507.0
70.0,21,476.0,14.424242424242424,1.6717196681619515,21,570.0,0.1041563451430643,21,570.0
75.0,16,396.0,8.8,5.745592803123465,16,565.0,0.34961069576646586,16,565.0
80.0,12,433.0,9.622222222222222,7.06085055661295,12,512.0,0.35807930098521423,12,512.0
85.0,10,139.0,2.9574468085106385,5.494229125545772,10,426.0,0.2893555028851831,10,426.0
90.0,13,121.0,2.880952380952381,4.976411661626062,13,277.0,0.22719214832911153,13,277.0
95.0,15,86.0,2.0476190476190474,3.6885628777234793,15,300.0,0.16592898534950312,15,300.0
100.0,25,203.0,5.075,3.760370075233257,25,360.0,0.16021365840046362,25,360.0
105.0,23,229.0,5.325581395348837,4.414820733031166,23,417.0,0.19294650614915157,23,417.0
110.0,13,182.0,3.9565217391304346,5.555511778937325,13,390.0,0.2545740077194145,13,390.0
115.0,11,191.0,4.340909090909091,7.400910860314263,11,371.0,0.37748846907557765,11,371.0
120.0,10,238.0,5.95,7.057046248947063,10,350.0,0.30456738063455674,10,350.0
125.0,12,127.0,3.2564102564102564,5.979454400091818,12,282.0,0.2951986770589256,12,282.0
130.0,13,168.0,4.666666666666667,5.340687781112674,13,219.0,0.24159392389109657,13,219.0
135.0,20,162.0,4.378378378378378,4.099104501848812,20,213.0,0.14595131504088954,20,213.0
140.0,25,282.0,8.057142857142857,3.53251565297831,25,333.0,0.16488724881779368,25,333.0
145.0,23,296.0,7.589743589743589,3.2545780444588885,23,397.0,0.19040731050667137,23,397.0
150.0,16,267.0,6.209302325581396,5.649076822703491,16,411.0,0.33618817057946515,16,411.0
155.0,10,114.0,2.6511627906976742,4.338193178135724,10,387.0,0.21057028697344196,10,387.0
